taxi_id,trip_start_timestamp,trip_end_timestamp,prev_break
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 18:45:00 UTC,2019-05-01 19:00:00 UTC,0
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 19:15:00 UTC,2019-05-01 19:30:00 UTC,15
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 19:45:00 UTC,2019-05-01 19:45:00 UTC,15
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 19:45:00 UTC,2019-05-01 19:45:00 UTC,0
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 20:00:00 UTC,2019-05-01 20:30:00 UTC,15
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 20:30:00 UTC,2019-05-01 20:45:00 UTC,0
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 20:45:00 UTC,2019-05-01 21:00:00 UTC,0
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 21:30:00 UTC,2019-05-01 21:30:00 UTC,30
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 21:45:00 UTC,2019-05-01 22:00:00 UTC,15
49a1549ceacb49de701452bfd2dfa471419b3eb384f90fd9c1d165f17ffa62da2e2ef4136590d6b7265c2a8c256761b9f4639a48b2099b14e7b142892d6eba0a,2019-05-01 22:30:00 UTC,2019-05-01 22:30:00 UTC,30
511e15091a67be30e5f54eea396ab7812aa8d1daf689a9f02dbb831277d76bc695241be914aa5ec05531fab438a17b7f264d069c47ad1bdb84b27c7adc721506,2019-05-01 07:00:00 UTC,2019-05-01 07:30:00 UTC,
511e15091a67be30e5f54eea396ab7812aa8d1daf689a9f02dbb831277d76bc695241be914aa5ec05531fab438a17b7f264d069c47ad1bdb84b27c7adc721506,2019-05-01 08:00:00 UTC,2019-05-01 08:45:00 UTC,30
511e15091a67be30e5f54eea396ab7812aa8d1daf689a9f02dbb831277d76bc695241be914aa5ec05531fab438a17b7f264d069c47ad1bdb84b27c7adc721506,2019-05-01 09:30:00 UTC,2019-05-01 09:45:00 UTC,45
511e15091a67be30e5f54eea396ab7812aa8d1daf689a9f02dbb831277d76bc695241be914aa5ec05531fab438a17b7f264d069c47ad1bdb84b27c7adc721506,2019-05-01 10:00:00 UTC,2019-05-01 10:15:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 05:30:00 UTC,2019-05-01 05:30:00 UTC,
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 05:30:00 UTC,2019-05-01 05:30:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 06:00:00 UTC,2019-05-01 06:15:00 UTC,30
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 06:15:00 UTC,2019-05-01 06:15:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 06:45:00 UTC,2019-05-01 06:45:00 UTC,30
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 07:00:00 UTC,2019-05-01 07:00:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 07:00:00 UTC,2019-05-01 07:00:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 07:15:00 UTC,2019-05-01 07:30:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 07:45:00 UTC,2019-05-01 07:45:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 07:45:00 UTC,2019-05-01 08:00:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 08:00:00 UTC,2019-05-01 08:15:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 08:15:00 UTC,2019-05-01 08:15:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 08:30:00 UTC,2019-05-01 08:45:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 09:00:00 UTC,2019-05-01 09:00:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 09:15:00 UTC,2019-05-01 09:15:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 09:30:00 UTC,2019-05-01 09:45:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 10:00:00 UTC,2019-05-01 10:15:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 10:15:00 UTC,2019-05-01 10:30:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 10:30:00 UTC,2019-05-01 10:30:00 UTC,0
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 10:45:00 UTC,2019-05-01 10:45:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 11:00:00 UTC,2019-05-01 11:15:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 11:30:00 UTC,2019-05-01 11:30:00 UTC,15
5185bcbcb12036942b65e858a85af89bac955ee570ce66f96169a12ddefacf057579c58ed6f8a58b47ff16ef2c577321c3d469e571ad77ea57e1ec3f7694ce80,2019-05-01 11:45:00 UTC,2019-05-01 12:00:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 10:15:00 UTC,2019-05-01 10:15:00 UTC,
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 10:45:00 UTC,2019-05-01 10:45:00 UTC,30
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 10:45:00 UTC,2019-05-01 10:45:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 11:00:00 UTC,2019-05-01 11:00:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 11:15:00 UTC,2019-05-01 11:30:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 12:30:00 UTC,2019-05-01 12:45:00 UTC,60
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 13:00:00 UTC,2019-05-01 13:15:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 13:00:00 UTC,2019-05-01 13:00:00 UTC,-15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 14:00:00 UTC,2019-05-01 14:15:00 UTC,60
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 14:15:00 UTC,2019-05-01 14:15:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 14:45:00 UTC,2019-05-01 15:00:00 UTC,30
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 15:30:00 UTC,2019-05-01 15:30:00 UTC,30
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 16:15:00 UTC,2019-05-01 16:30:00 UTC,45
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 16:30:00 UTC,2019-05-01 16:45:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 16:45:00 UTC,2019-05-01 16:45:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 17:00:00 UTC,2019-05-01 17:15:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 17:15:00 UTC,2019-05-01 17:15:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 17:30:00 UTC,2019-05-01 17:45:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 17:45:00 UTC,2019-05-01 18:00:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 18:00:00 UTC,2019-05-01 18:15:00 UTC,0
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 18:30:00 UTC,2019-05-01 18:30:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 18:45:00 UTC,2019-05-01 19:00:00 UTC,15
5776c9e3fe3235f1c036220f324b07aa8728ebd6641bfc613c024931ac0d5d53bfcd3e4e8e26967d6d396452b631e769bca06b07f773a6c970d149075c22f959,2019-05-01 19:15:00 UTC,2019-05-01 19:30:00 UTC,15
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 12:00:00 UTC,2019-05-01 12:30:00 UTC,
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 13:30:00 UTC,2019-05-01 14:15:00 UTC,60
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 15:30:00 UTC,2019-05-01 16:00:00 UTC,75
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 20:45:00 UTC,2019-05-01 21:00:00 UTC,285
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 21:15:00 UTC,2019-05-01 22:00:00 UTC,15
591d85abb4783a2c718fcfab9e379e138f916c91d01473021ce072a614a579588ce7f18ed2f0f91b487adfb0c3406ab233e917b2ab9c06532e07948f3c971477,2019-05-01 22:30:00 UTC,2019-05-01 22:45:00 UTC,30
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 13:15:00 UTC,2019-05-01 13:30:00 UTC,
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 14:00:00 UTC,2019-05-01 14:00:00 UTC,30
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 14:45:00 UTC,2019-05-01 15:30:00 UTC,45
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 17:15:00 UTC,2019-05-01 18:15:00 UTC,105
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 18:45:00 UTC,2019-05-01 19:15:00 UTC,30
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 19:30:00 UTC,2019-05-01 19:45:00 UTC,15
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 20:45:00 UTC,2019-05-01 21:00:00 UTC,60
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,2019-05-01 21:15:00 UTC,2019-05-01 21:30:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 06:15:00 UTC,2019-05-01 06:45:00 UTC,
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 07:45:00 UTC,2019-05-01 07:45:00 UTC,60
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 08:00:00 UTC,2019-05-01 08:15:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 08:30:00 UTC,2019-05-01 08:45:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 08:45:00 UTC,2019-05-01 09:00:00 UTC,0
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 09:15:00 UTC,2019-05-01 09:30:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 09:45:00 UTC,2019-05-01 10:00:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 10:30:00 UTC,2019-05-01 11:00:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 11:30:00 UTC,2019-05-01 11:45:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 12:15:00 UTC,2019-05-01 12:30:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 12:30:00 UTC,2019-05-01 12:45:00 UTC,0
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 13:00:00 UTC,2019-05-01 13:15:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 14:00:00 UTC,2019-05-01 14:00:00 UTC,45
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 14:15:00 UTC,2019-05-01 14:15:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 14:30:00 UTC,2019-05-01 14:45:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 15:15:00 UTC,2019-05-01 15:30:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 16:00:00 UTC,2019-05-01 16:00:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 16:15:00 UTC,2019-05-01 16:30:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 16:45:00 UTC,2019-05-01 17:00:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 17:15:00 UTC,2019-05-01 17:45:00 UTC,15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 17:45:00 UTC,2019-05-01 17:45:00 UTC,0
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 18:15:00 UTC,2019-05-01 18:30:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 19:00:00 UTC,2019-05-01 19:15:00 UTC,30
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 19:00:00 UTC,2019-05-01 19:00:00 UTC,-15
6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838,2019-05-01 19:45:00 UTC,2019-05-01 20:00:00 UTC,45
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 08:30:00 UTC,2019-05-01 08:30:00 UTC,
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 08:45:00 UTC,2019-05-01 08:45:00 UTC,15
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 09:00:00 UTC,2019-05-01 09:00:00 UTC,15
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 09:15:00 UTC,2019-05-01 09:30:00 UTC,15
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 09:30:00 UTC,2019-05-01 09:45:00 UTC,0
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 09:45:00 UTC,2019-05-01 09:45:00 UTC,0
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 10:45:00 UTC,2019-05-01 11:00:00 UTC,60
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 11:30:00 UTC,2019-05-01 12:00:00 UTC,30
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 12:00:00 UTC,2019-05-01 12:15:00 UTC,0
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 12:30:00 UTC,2019-05-01 12:45:00 UTC,15
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 13:00:00 UTC,2019-05-01 13:30:00 UTC,15
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 15:00:00 UTC,2019-05-01 15:00:00 UTC,90
8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,2019-05-01 15:30:00 UTC,2019-05-01 16:30:00 UTC,30
8e61957eda2e69d68b0bce4add726e0a84827e3f1ec9c9cb0c879c9feca623f74aa26949b28af9d68c95e28c81f1c33ffb01c817e95c3be913ac6b37d76f51c9,2019-05-01 00:00:00 UTC,2019-05-01 00:15:00 UTC,
8e61957eda2e69d68b0bce4add726e0a84827e3f1ec9c9cb0c879c9feca623f74aa26949b28af9d68c95e28c81f1c33ffb01c817e95c3be913ac6b37d76f51c9,2019-05-01 06:15:00 UTC,2019-05-01 06:45:00 UTC,360
8e61957eda2e69d68b0bce4add726e0a84827e3f1ec9c9cb0c879c9feca623f74aa26949b28af9d68c95e28c81f1c33ffb01c817e95c3be913ac6b37d76f51c9,2019-05-01 07:15:00 UTC,2019-05-01 07:30:00 UTC,30
